,entity_id,distribution,q_id
17950,343197,{'Fungal infections': 0},39
17951,343198,{'Acne': 1},39
17952,343204,"{'Heartburn': 1, 'Diabetic gastroparesis': 1, 'Acidity': 0}",39
17953,343228,{'Asthma': 1},39
17954,343233,"{'Fungal infections': 0, 'Others': 0}",39
17955,212164,{'Anxiety': 1},39
17956,343238,{'Others': 1},39
17957,343240,{'Type 2 diabetes': 1},39
17958,212172,{'Pain': 0},39
17959,343245,{'Fever': 0},39
17960,212186,{'Others': 0},39
17961,343268,{'dental pain': 0},39
17962,343273,{'Others': 1},39
17963,343280,{'Type 2 diabetes': 2},39
17964,212208,"{'Abdominal Pain': 2, 'Abdominal pain': 0}",39
17965,212215,{'Vomiting': 2},39
17966,343316,{'Osteoarthritis': 0},39
17967,212246,{'Vomiting': 3},39
17968,343332,{'Execessive Skin dryness': 2},39
17969,212263,{},39
17970,343341,"{'Psoriasis': 0, 'Others': 1}",39
17971,212282,{'Acidity': 0},39
17972,343356,{'Stomach ulcers': 1},39
17973,343360,{'Migraine': 1},39
17974,343372,{'Premenstural syndrome': 0},39
17975,343402,{'Type 2 diabetes': 1},39
17976,343411,{},39
17977,212376,{'Others': 1},39
17978,212380,{'Local Anaesthesia': 1},39
17979,212398,{'Nausea': 1},39
17980,212433,"{'Asthma': 1, 'Chronic obstructive pulmonary disorder': 1}",39
17981,212435,{'Others': 1},39
17982,343512,{'Type 2 diabetes': 1},39
17983,343515,{'Fungal infections': 0},39
17984,212451,"{'Chickenpox': 8, 'Herpes zoster': 9, 'Eye infections by Herpes simplex virus': 1, 'Herpes labialis': 8, 'Genital Herpes infection': 8, 'Others': 2}",39
17985,343544,"{'Serious fungal infections': 8, 'Fungal infections': 7}",39
17986,212479,"{'Increased LDL levels in blood': 1, 'Increased cholesterol levels in blood': 2, 'Others': 0}",39
17987,343559,{'Blood cancer': 1},39
17988,343574,"{'Others': 0, 'Insomnia': 3, 'Jet lag': 2}",39
17989,343576,{'premature ejaculation': 0},39
17990,343587,{'Rheumatoid Arthritis': 0},39
17991,343591,{'Increased blood pressure': 2},39
17992,343593,{'Diarrhoea': 0},39
17993,343603,{'Ulcerative Colitis': 0},39
17994,343610,"{'Pain during menstruation': 2, 'Myalgia': 1, 'Pain': 1}",39
17995,343620,"{'Headache': 2, 'Others': 1}",39
17996,212551,"{'Type 2 diabetes': 16, 'Others': 1}",39
17997,343633,{'Cough': 1},39
17998,343635,{'Bleeding': 0},39
17999,343639,"{'Others': 2, 'Nutritional deficiencies': 1}",39
18000,343640,{'Myalgia': 0},39
18001,343641,{'Muscle relaxation': 1},39
18002,343649,{'Increased blood pressure': 1},39
18003,343655,{'Anaesthesia': 0},39
18004,212586,{'Fever': 0},39
18005,343669,"{'Fungal infections': 1, 'Serious fungal infections': 2}",39
18006,343681,{'Type 2 diabetes': 0},39
18007,343697,{'Increased blood pressure': 0},39
18008,343700,{},39
18009,343709,{'Hair loss': 2},39
18010,343714,{'Osteoarthritis': 0},39
18011,212643,{'Menstural pain': 1},39
18012,212646,{'Skin disorders': 1},39
18013,343721,"{'Serious fungal infections': 1, 'Fungal infections': 0}",39
18014,343722,{},39
18015,343725,{'Increased blood pressure': 0},39
18016,343726,{'Depression': 1},39
18017,343729,{'Serious fungal infections': 1},39
18018,343730,"{'Fungal infections': 1, 'Serious fungal infections': 1}",39
18019,212664,{'Type 2 diabetes': 0},39
18020,343745,{'Dandruff': 1},39
18021,343746,{'Chronic hepatitis C virus': 1},39
18022,343747,"{'Serious fungal infections': 2, 'Fungal infections': 2}",39
18023,343748,"{'Serious fungal infections': 6, 'Fungal infections': 3}",39
18024,343750,"{'Serious fungal infections': 2, 'Fungal infections': 3}",39
18025,212697,{'Bacterial infections': 1},39
18026,212710,{'Nutritional deficiencies': 1},39
18027,212719,{'Bacterial skin infections': 0},39
18028,212730,"{'Dry eye': 2, 'Dry eye disease': 4, 'Others': 0}",39
18029,343815,{'Hair loss': 3},39
18030,343824,{'Ankylosing Spondylitis': 2},39
18031,212755,{'Fungal infections': 0},39
18032,343868,{'Increased blood pressure': 1},39
18033,212803,{'Parasitic worm infections': 0},39
18034,343885,{'Osteoarthritis': 1},39
18035,343903,{'Prostate cancer': 1},39
18036,343907,{'Bacterial infections': 1},39
18037,343952,"{'Hormone Replacement Therapy': 2, 'Others': 0}",39
18038,343956,{'Depression': 1},39
18039,343964,{'Muscle relaxation': 1},39
18040,343965,{'Muscle relaxation': 1},39
18041,343966,{'Others': 0},39
18042,212895,{},39
18043,343971,{'Vomiting': 0},39
18044,343972,"{'Heart failure': 2, 'Heart attack': 2, 'Increased blood pressure': 0}",39
18045,343973,{'Increased blood pressure': 0},39
18046,212910,{},39
18047,343994,{'Increased blood pressure': 1},39
18048,343996,{'Increased blood pressure': 0},39
18049,212956,{'Anaesthesia': 1},39
18050,213004,{'Non-Hodgkin lymphoma': 0},39
18051,213031,{'Hormone Replacement Therapy': 0},39
18052,344114,{'Fungal infections': 3},39
18053,213052,{'Brain tumor': 1},39
18054,344131,{'Increased cholesterol levels in blood': 0},39
18055,213060,"{'Increased blood pressure': 0, 'Arrhythmias': 1}",39
18056,213095,{'Tuberculosis': 0},39
18057,344168,{'Fungal infections': 1},39
18058,213117,{'Nasal congestion': 0},39
18059,344197,{'Fungal infections': 5},39
18060,344201,{'Epilepsy': 0},39
18061,344207,{'Increased blood pressure': 1},39
18062,213139,"{'Increased blood pressure': 3, 'Angina': 1}",39
18063,213153,{'Fungal infections': 1},39
18064,213173,"{'Increased cholesterol levels in blood': 1, 'Increased triglycerides levels in blood': 0, 'Increased LDL levels in blood': 2}",39
18065,213174,"{'Dry eye disease': 2, 'Dry eye': 1}",39
18066,344254,{'Heart attack': 1},39
18067,344279,{'Bacterial infections': 2},39
18068,344288,"{'Pain due to smooth muscle spasm': 1, 'Motion sickness': 1}",39
18069,344292,{'Polycystic ovary syndrome': 1},39
18070,344296,"{'Increased cholesterol levels in blood': 0, 'Increased triglycerides levels in blood': 1, 'Increased LDL levels in blood': 1}",39
18071,344308,{'Bacterial infections': 1},39
18072,213237,{'Others': 0},39
18073,213238,{},39
18074,213239,{'Infections after chemotherapy': 2},39
18075,344310,{'Osteoarthritis': 0},39
18076,344313,{'Serious fungal infections': 0},39
18077,344315,"{'Intestinal ulcers': 1, 'Acidity': 2}",39
18078,344323,{'Fungal infections': 2},39
18079,213256,{'Others': 1},39
18080,344341,{'Fungal infections': 2},39
18081,344350,{'Arthralgia': 1},39
18082,213279,{'Type 2 diabetes': 4},39
18083,344351,{'Stroke': 1},39
18084,344352,{},39
18085,344361,{'Erectile dysfunction': 16},39
18086,344363,"{'Osteoarthritis': 5, 'Ankylosing Spondylitis': 5, 'Rheumatoid Arthritis': 5}",39
18087,213293,{'Infections after chemotherapy': 1},39
18088,213295,{'Nutritional deficiencies': 1},39
18089,213302,"{'Chronic obstructive pulmonary disorder': 0, 'Asthma': 0, 'Others': 0}",39
18090,344384,"{'Diabetic kidney disease': 1, 'Increased blood pressure': 1}",39
18091,344404,{'Increased blood pressure': 0},39
18092,344428,{'Increased blood pressure': 0},39
18093,213360,"{'Increased cholesterol levels in blood': 0, 'Increased LDL levels in blood': 0}",39
18094,344433,{},39
18095,344463,{'Organ transplantation': 0},39
18096,344469,{'Bacterial infections': 0},39
18097,344498,"{'Non-small cell lung cancer': 0, 'Cancer of fallopian tube': 0}",39
18098,344506,{'Acne': 2},39
18099,344507,{'Blood cancer': 1},39
18100,344508,{'Neuropathic pain': 1},39
18101,213436,{'Abdominal Pain': 1},39
18102,344591,{'Cancer': 1},39
18103,213521,{'Hormone Replacement Therapy': 1},39
18104,213528,{'Bacterial infections': 0},39
18105,344615,{'General Anaesthesia': 1},39
18106,344616,"{'Dry eye': 0, 'Dry eye disease': 1}",39
18107,344654,"{'Dandruff': 1, 'Infections': 2}",39
18108,344661,{'Mouth Sores': 2},39
18109,344665,"{'Arthralgia': 0, 'Headache': 1}",39
18110,344676,{'Contraception': 0},39
18111,213615,"{'Acidity': 6, 'Stomach ulcers': 7, 'Others': 1, 'Heartburn': 3}",39
18112,344690,{'Acidity': 1},39
18113,344691,{'Dandruff': 0},39
18114,344692,{'Vomiting': 0},39
18115,344697,{'Type 2 diabetes': 0},39
18116,344699,{'Allergic disorders': 0},39
18117,213636,{'Fungal infections': 0},39
18118,344713,{'Anaesthesia': 1},39
18119,344716,{'Increased blood pressure': 0},39
18120,344717,{'Increased blood pressure': 0},39
18121,344737,{'Hair loss': 6},39
18122,213672,"{'Others': 0, 'Acne': 0, 'Hyperpigmentation': 0, 'Skin disorders': 1, 'Melasma': 1}",39
18123,344766,{'Pain due to smooth muscle spasm': 0},39
18124,344775,{'Stomach ulcers': 1},39
18125,213709,{'Skin disorders': 0},39
18126,344784,{'Allergic disorders': 2},39
18127,344785,{'Swelling': 0},39
18128,344794,{'Type 2 diabetes': 3},39
18129,344801,{'Varicose veins': 1},39
18130,344804,{'Nutritional deficiencies': 1},39
18131,344823,{},39
18132,344827,{'Anxiety disorder': 0},39
18133,344830,{'Epilepsy': 1},39
18134,344834,{'Chronic hepatitis C virus': 0},39
18135,213771,{'Allergic disorders': 1},39
18136,213791,{'Anaesthesia': 0},39
18137,344863,{'Eye Irritation': 1},39
18138,213836,"{'Increased blood pressure': 6, 'Benign prostatic hyperplasia': 5}",39
18139,213839,{'Muscle relaxation': 0},39
18140,344914,{'Pain': 0},39
18141,344917,{'Fungal infections': 0},39
18142,344922,{'Skin disorders': 1},39
18143,344926,{'Acute attack of migraine': 2},39
18144,213854,"{'Cough': 0, 'Anaesthesia': 0}",39
18145,344928,{'Acidity': 1},39
18146,344931,{'Premenstural syndrome': 1},39
18147,344936,{'Erectile dysfunction': 0},39
18148,344938,{'Fungal infections': 4},39
18149,344940,{'Increased cholesterol levels in blood': 0},39
18150,213869,{'Acidity': 1},39
18151,344942,{'Increased blood pressure': 0},39
18152,344947,{'Ulcerative colitis': 1},39
18153,344948,"{'Ulcerative colitis': 1, 'Crohn disease': 1}",39
18154,344949,{'Ulcerative colitis': 3},39
18155,344950,{'Bacterial infections': 0},39
18156,344960,{'Hair loss': 3},39
18157,344962,{'Myalgia': 0},39
18158,344963,{'Eye Irritation': 1},39
18159,344992,{'Type 2 diabetes': 8},39
18160,344995,{'Type 2 diabetes': 5},39
18161,213926,"{'Others': 0, 'Mania': 0}",39
18162,345008,{'Increased cholesterol levels in blood': 0},39
18163,345014,{'Increased triglycerides levels in blood': 0},39
18164,345035,{'Increased blood pressure': 1},39
18165,345038,{'Increased triglycerides levels in blood': 1},39
18166,213970,{'Bacterial infections': 6},39
18167,345051,{'Cough with mucus': 1},39
18168,345053,{'Acne': 0},39
18169,345055,{'Fungal infections': 3},39
18170,345059,{'Fungal infections': 0},39
18171,345062,{'Fungal infections': 0},39
18172,345065,{'Asthma': 2},39
18173,345069,{'Arthralgia': 1},39
18174,345071,{'Fungal infections': 1},39
18175,345077,{'Increased blood pressure': 0},39
18176,345078,{'Fungal infections': 2},39
18177,345079,"{'Angina': 1, 'Increased blood pressure': 2}",39
18178,345085,{'Acute attack of migraine': 2},39
18179,345091,{'Fungal infections': 0},39
18180,345094,{'Bacterial infections': 0},39
18181,214023,"{'Skin disorders': 0, 'Hyperpigmentation': 0}",39
18182,345111,{'Dry cough': 0},39
18183,214063,"{'Others': 0, 'Headache': 1}",39
18184,345136,{'Bacterial skin infections': 1},39
18185,345141,{},39
18186,345146,{'Diabetic kidney disease': 1},39
18187,345147,{'Acidity': 0},39
18188,214085,{'HIV infection': 3},39
18189,214120,{'Type 2 diabetes': 3},39
18190,214126,{'Fever': 0},39
18191,214134,"{'Others': 1, 'Filariasis': 1, 'Bacterial infections': 2}",39
18192,214183,{'Headache': 0},39
18193,345260,{'Allergic disorders': 0},39
18194,345266,"{'Fungal infections': 0, 'Serious fungal infections': 1}",39
18195,345268,"{'Fungal infections': 1, 'Serious fungal infections': 0}",39
18196,345270,{'Erectile dysfunction': 0},39
18197,345277,{'Gout': 0},39
18198,345282,{'Heart failure': 1},39
18199,345285,"{'Heart failure': 2, 'Heart attack': 1}",39
18200,345290,{'Increased blood pressure': 1},39
18201,345294,{'Increased blood pressure': 1},39
18202,214224,"{'Chronic obstructive pulmonary disorder': 0, 'Asthma': 1}",39
18203,345308,"{'Fungal infections': 0, 'Serious fungal infections': 1}",39
18204,345324,{'Diabetic kidney disease': 0},39
18205,345331,{'Serious fungal infections': 1},39
18206,345336,{'Contraception': 3},39
18207,214272,"{'Acidity': 1, 'Intestinal ulcers': 0}",39
18208,214293,{'Stomach ulcers': 1},39
18209,345379,{'Type 2 diabetes': 6},39
18210,345380,"{'Increased cholesterol levels in blood': 1, 'Increased triglycerides levels in blood': 2}",39
18211,345381,{'Gout': 1},39
18212,345383,{'Bacterial infections': 1},39
18213,345399,{'Fungal infections': 2},39
18214,345401,{'Angina': 1},39
18215,345403,"{'Depression': 1, 'Anxiety disorder': 1}",39
18216,345407,"{'Headache': 6, 'Pain during menstruation': 3, 'Arthralgia': 3}",39
18217,214342,"{'Anemia due to chronic kidney disease': 3, 'Anemia': 3}",39
18218,345422,{'Hair loss': 0},39
18219,345426,{'Mania': 0},39
18220,345428,{'Serious fungal infections': 1},39
18221,345457,{'Fungal infections': 0},39
18222,345458,{'Fungal infections': 0},39
18223,214430,"{'Abdominal Pain': 1, 'Myalgia': 0, 'Fever': 0, 'Others': 0}",39
18224,345547,"{'Serious fungal infections': 0, 'Fungal infections': 1}",39
18225,214568,{'Parasitic worm infections': 0},39
18226,214581,{'Contraception': 1},39
18227,214587,"{'Others': 0, 'Bacterial infections': 1}",39
18228,214604,{'Bacterial infections': 2},39
18229,345694,{'Fungal infections': 0},39
18230,214691,{'dental pain': 0},39
18231,345805,{'premature ejaculation': 1},39
18232,214740,{'Asthma': 2},39
18233,214810,{'Smoking addiction': 3},39
18234,214824,{},39
18235,214856,{'Nasal congestion': 0},39
18236,214906,{'Local Anaesthesia': 0},39
18237,214907,{'Increased blood pressure': 0},39
18238,214931,{},39
18239,214964,{'Myalgia': 0},39
18240,214971,"{'Swelling': 3, 'Pain': 1}",39
18241,214996,{'Others': 0},39
18242,215035,{'Increased blood pressure': 1},39
18243,215038,"{'Pain during menstruation': 1, 'Pain': 1}",39
18244,215042,{'Angina': 1},39
18245,215118,{'Acidity': 0},39
18246,215125,"{'Pulmonary embolism': 1, 'Deep vein thrombosis': 1}",39
18247,215150,{'Fungal infections': 1},39
18248,346226,{'Nutritional deficiencies': 0},39
18249,215156,{'Increased triglycerides levels in blood': 1},39
18250,346228,{'Interstitial cystitis': 0},39
18251,346246,{'Increased cholesterol levels in blood': 0},39
18252,346251,{},39
18253,346253,{'Fungal infections': 0},39
18254,346258,"{'Stomach ulcers': 1, 'Acidity': 2, 'Heartburn': 2}",39
18255,215190,"{'Others': 1, 'Fever': 0, 'Swelling': 1}",39
18256,346293,"{'Varicose veins': 2, 'Piles': 2}",39
18257,215349,{'Increased blood pressure': 0},39
18258,215409,{'Others': 0},39
18259,215432,"{'Allergic disorders': 0, 'Anaesthesia': 0}",39
18260,346511,{'Kidney stone': 1},39
18261,346520,{'Fungal infections': 2},39
18262,346566,{'Pancreatitis': 1},39
18263,346574,{'Erectile dysfunction': 1},39
18264,215505,{'Erectile dysfunction': 4},39
18265,346596,"{'Stomach ulcers': 1, 'Acidity': 2}",39
18266,346610,{'Heart failure': 1},39
18267,215543,"{'Muscle relaxation': 0, 'Headache': 1, 'Others': 1, 'Fever': 1}",39
18268,346615,"{'Heart failure': 0, 'Increased blood pressure': 0}",39
18269,215577,"{'Skin disorders': 0, 'Fungal infections': 1}",39
18270,346671,{},39
18271,215601,"{'Steroid induced osteoporosis': 0, 'Osteoporosis': 1}",39
18272,346677,"{'Increased blood pressure': 1, 'Diabetic kidney disease': 1}",39
18273,346681,{'Melasma': 0},39
18274,346689,{'Stomach ulcers': 0},39
18275,215641,{'Increased LDL levels in blood': 0},39
18276,215651,{'Fever': 0},39
18277,215655,{'Acidity': 0},39
18278,215663,{'Multiple myeloma': 0},39
18279,346744,{'Indigestion': 0},39
18280,346746,"{'Serious fungal infections': 1, 'Fungal infections': 1}",39
18281,215677,"{'Infections': 6, 'Others': 0}",39
18282,346751,{'Heart attack': 1},39
18283,215704,{'Skin disorders': 0},39
18284,346805,{},39
18285,346807,{},39
18286,215760,{'Menstural pain': 1},39
18287,215761,{'Fever': 0},39
18288,346848,{'Dry eye disease': 1},39
18289,215891,"{'Post menopausal osteoporosis': 1, 'Contraception': 2}",39
18290,346966,{'Cancer': 1},39
18291,346967,{'Serious fungal infections': 0},39
18292,346968,{'Fungal infections': 1},39
18293,346969,{'Constipation': 0},39
18294,346970,{},39
18295,346971,{'Type 2 diabetes': 1},39
18296,346986,{'Epilepsy': 4},39
18297,215931,{'Vertigo': 0},39
18298,215943,"{'Others': 0, 'Asthma': 0, 'Allergic disorders': 0}",39
18299,347027,{'Fungal infections': 1},39
18300,216052,"{'Others': 0, 'Diarrhoea': 1}",39
18301,216066,{'Acidity': 0},39
18302,216083,"{'Cough': 0, 'Cough with mucus': 0}",39
18303,347169,{'Constipation': 0},39
18304,347171,{'Constipation': 1},39
18305,216114,{'Vitiligo': 6},39
18306,216136,{'Benign prostatic hyperplasia': 1},39
18307,216146,{'Others': 0},39
18308,216217,{'Scabies': 0},39
18309,216219,{'Allergic disorders': 0},39
18310,347329,{'Schizophrenia': 0},39
18311,216375,{'Others': 0},39
18312,216420,"{'Allergic disorders': 1, 'Psoriasis': 2, 'Skin disorders': 0}",39
18313,216548,"{'Serious bacterial infections': 0, 'Others': 0}",39
18314,216568,{'Allergic disorders': 1},39
18315,216662,{},39
18316,216672,"{'Anemia due to chronic kidney disease': 2, 'Anemia': 0}",39
18317,216711,{'Benign prostatic hyperplasia': 0},39
18318,216726,{'Arthralgia': 1},39
18319,216776,{'Pain during menstruation': 1},39
18320,216901,{'Stomach ulcers': 1},39
18321,216923,{'HIV infection': 0},39
18322,216950,{'Smoking addiction': 0},39
18323,217013,{'Glaucoma': 2},39
18324,217094,"{'Anaesthesia': 0, 'Allergic disorders': 2, 'Asthma': 1, 'oral lichen planus': 0}",39
18325,217123,{'dental pain': 0},39
18326,217129,"{'Ankylosing Spondylitis': 4, 'Psoriasis': 0, 'Rheumatoid Arthritis': 3}",39
18327,217133,"{'Anaesthesia': 1, 'oral lichen planus': 2, 'Skin disorders': 3}",39
18328,217189,{},39
18329,217203,{'Serious bacterial infections': 0},39
18330,217218,{'Others': 0},39
18331,217254,{'Others': 1},39
18332,217330,{'Type 2 diabetes': 1},39
18333,217332,{'Type 2 diabetes': 1},39
18334,217345,"{'Others': 0, 'Male hypogonadism': 2}",39
18335,217475,"{'Bacterial infections': 2, 'Others': 0}",39
18336,217529,{'Abdominal Pain': 2},39
18337,217590,{'HIV infection': 2},39
18338,217603,{'Nutritional deficiencies': 1},39
18339,217727,{'Polio': 1},39
18340,217731,"{'Dry eye': 1, 'Dry eye disease': 1}",39
18341,217734,{'Smoking addiction': 0},39
18342,217882,"{'Dermatitis': 0, 'Acne': 2}",39
18343,217909,{'Fungal infections': 1},39
18344,217910,{'Irrigation solution for eye/nose': 0},39
18345,218027,"{'Acidity': 1, 'Stomach ulcers': 1}",39
18346,218070,{'Asthma': 0},39
18347,218160,{'Increased cholesterol levels in blood': 0},39
18348,218166,{'Constipation': 0},39
18349,218179,{'Malaria': 1},39
18350,218279,{'Skin disorders': 0},39
18351,218287,{},39
18352,218292,{'Cough with mucus': 0},39
18353,218306,{'Hair loss': 7},39
18354,218385,"{'Allergic disorders': 5, 'Anaesthesia': 3, 'Eye disorders': 1}",39
18355,218417,{'premature ejaculation': 0},39
18356,218421,"{'Asthma': 0, 'Severe allergic reaction': 0}",39
18357,218539,{},39
18358,218613,"{'Allergic disorders': 1, 'Anaesthesia': 2}",39
18359,218628,"{'Fungal infections': 2, 'Serious fungal infections': 1}",39
